"X683879"|"ΕΝΤΕΡΟΚΥΣΤΕΟΠΛΑΣΤΙΚΗ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΑΝΑΣΤΟΜΩΣΗΣ ΕΝΤΕΡΟΥ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|66|3580.75|"Χειρουργείο 2"
"X683919"|"ΔΕΡΜΑΤΙΚΗ ΚΥΣΤΕΟΣΤΟΜΙΑ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|248|4151.97|"Χειρουργείο 1"
"X683939"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ· ΑΝΑΡΤΗΣΗ ΟΥΡΗΘΡΑΣ ΓΙΑ ΑΚΡΑΤΙΑ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|215|1164.2|"Χειρουργείο 4"
"X683943"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ· ΕΠΕΜΒΑΣΗ ΣΤΗΡΙΞΗΣ ΓΙΑ ΑΚΡΑΤΙΑ (ΠΧ, ΠΕΡΙΤΟΝΙΑ Ή ΣΥΝΘΕΤΙΚΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|99|76.78|"Αίθουσα Επέμβασης 1"
"X683957"|"ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΔΙΚΑΣΙΑ ΛΑΠΑΡΟΣΚΟΠΗΣΗΣ, ΟΥΡΟΔΟΧΟΣ ΚΥΣΤΗ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|179|1430.46|"Αίθουσα Επέμβασης 5"
"X683957.1"|"ΡΟΜΠΟΤΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ· ΑΝΑΡΤΗΣΗ ΟΥΡΗΘΡΑΣ ΓΙΑ ΑΚΡΑΤΙΑ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|146|2313.25|"Αίθουσα Επέμβασης 3"
"X683957.2"|"ΡΟΜΠΟΤΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ· ΕΠΕΜΒΑΣΗ ΣΤΗΡΙΞΗΣ ΓΙΑ ΑΚΡΑΤΙΑ (ΠΧ, ΠΕΡΙΤΟΝΙΑ Ή ΣΥΝΘΕΤΙΚΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|50|4074.19|"Αίθουσα Επέμβασης 2"
"X683957.3"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΜΕΡΙΚΗ· ΑΠΛΗ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|142|3093.41|"Χειρουργείο 2"
"X683957.4"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΜΕΡΙΚΗ· ΕΠΙΠΛΕΓΜΕΝΗ (ΠΧ, ΜΕΤΑΚΤΙΝΙΚΗ ΠΕΡΙΟΔΟΣ, ΠΡΟΗΓΟΥΜΕΝΗ ΕΓΧΕΙΡΙΣΗ, ΔΥΣΚΟΛΗ ΘΕΣΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|50|4074.44|"Χειρουργείο 2"
"X683957.5"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΜΕΡΙΚΗ, ΜΕ ΕΠΑΝΕΜΦΥΤΕΥΣΗ ΟΥΡΗΤΗΡΑ(ΩΝ) ΣΤΗΝ ΟΥΡΟΔΟΧΟ ΚΥΣΤΗ (ΧΕΙΡΟΥΡΓΙΚΗ ΜΕΤΑΦΟΡΑ ΤΟΥ ΟΥΡΗΤΗΡΑ ΣΕ ΔΙΑΦΟΡΕΤΙΚΗ ΘΕΣΗ ΣΤΗΝ ΟΥΡΟΔΟΧΟ ΚΥΣΤΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|147|410.09|"Χειρουργείο 3"
"X683957.6"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ· (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|288|1601.27|"Χειρουργείο 1"
"X683957.7"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ· ΜΕ ΠΥΕΛΙΚΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ ΑΜΦΩ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΩΝ ΤΩΝ ΕΞΩΤΕΡΙΚΩΝ ΛΑΓΟΝΙΩΝ, ΥΠΟΓΑΣΤΡΙΚΩΝ ΚΑΙ ΘΥΡΟΕΙΔΩΝ ΛΕΜΦΑΔΕΝΩΝ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|271|3705.94|"Αίθουσα Επέμβασης 5"
"X683957.8"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΑΝΑΣΤΟΜΩΣΗ ΤΟΥ ΟΥΡΗΤΗΡΑ ΜΕ ΤΟ ΣΙΓΜΟΕΙΔΕΣ Ή ΟΥΡΗΤΗΡΟΔΕΡΜΑΤΙΚΕΣ ΜΕΤΑΜΟΣΧΕΥΣΕΙΣ·"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|74|1933.27|"Αίθουσα Επέμβασης 3"
"X683957.9"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΑΝΑΣΤΟΜΩΣΗ ΤΟΥ ΟΥΡΗΤΗΡΑ ΜΕ ΤΟ ΣΙΓΜΟΕΙΔΕΣ Ή ΟΥΡΗΤΗΡΟΔΕΡΜΑΤΙΚΕΣ ΜΕΤΑΜΟΣΧΕΥΣΕΙΣ· ΜΕ ΠΥΕΛΙΚΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ ΑΜΦΩ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΩΝ ΤΩΝ ΕΞΩΤΕΡΙΚΩΝ ΛΑΓΟΝΙΩΝ, ΥΠΟΓΑΣΤΡΙΚΩΝ ΚΑΙ ΘΥΡΟΕΙΔΩΝ ΛΕΜΦΑΔΕΝΩΝ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|73|4212.98|"Αίθουσα Επέμβασης 5"
"X683957.10"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΣΩΛΗΝΑ ΟΥΡΗΤΗΡΑ-ΕΙΛΕΟΥ Ή ΣΙΓΜΟΕΙΔΟΥΣ ΟΥΡΟΔΟΧΟΥ ΚΥΣΤΗΣ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΑΝΑΣΤΟΜΩΣΗΣ ΕΝΤΕΡΟΥ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|163|4334.56|"Χειρουργείο 1"
"X683957.11"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΣΩΛΗΝΑ ΟΥΡΗΤΗΡΑ-ΕΙΛΕΟΥ Ή ΣΙΓΜΟΕΙΔΟΥΣ ΟΥΡΟΔΟΧΟΥ ΚΥΣΤΗΣ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΑΝΑΣΤΟΜΩΣΗΣ ΕΝΤΕΡΟΥ· ΜΕ ΠΥΕΛΙΚΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ ΑΜΦΩ,  ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΩΝ ΤΩΝ ΕΞΩΤΕΡΙΚΩΝ ΛΑΓΟΝΙΩΝ, ΥΠΟΓΑΣΤΡΙΚΩΝ ΚΑΙ ΘΥΡΕΟΕΙΔΩΝ ΛΕΜΦΑΔΕΝΩΝ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|170|1770.63|"Αίθουσα Επέμβασης 1"
"X683957.12"|"ΛΑΠΑΡΟΣΚΟΠΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΕΓΚΡΑΤΗ EKTROPH, ΟΠΟΙΑΔΗΠΟΤΕ ΑΝΟΙΧΤΗ ΤΕΧΝΙΚΗ, ΜΕ ΧΡΗΣΗ ΟΠΟΙΟΥΔΗΠΟΤΕ ΤΜΗΜΑΤΟΣ ΤΟΥ ΛΕΠΤΟΥ ΚΑΙ/Η ΠΑΧΕΩΣ ΕΝΤΕΡΟΥ ΓΙΑ ΚΑΤΑΣΚΕΥΗ ΝΕΟΚΥΣΤΗΣ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|245|1597.49|"Αίθουσα Επέμβασης 2"
"X683957.13"|"ΡΟΜΠΟΤΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΜΕΡΙΚΗ· ΑΠΛΗ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|83|453.02|"Αίθουσα Επέμβασης 4"
"X683957.14"|"ΡΟΜΠΟΤΙΚΗ,  ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΜΕΡΙΚΗ· ΕΠΙΠΛΕΓΜΕΝΗ (ΠΧ, ΜΕΤΑΚΤΙΝΙΚΗ ΠΕΡΙΟΔΟΣ, ΠΡΟΗΓΟΥΜΕΝΗ ΕΓΧΕΙΡΙΣΗ, ΔΥΣΚΟΛΗ ΘΕΣΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|202|3642.6|"Χειρουργείο 5"
"X683957.15"|"ΡΟΜΠΟΤΙΚΗ,  ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΜΕΡΙΚΗ, ΜΕ ΕΠΑΝΕΜΦΥΤΕΥΣΗ ΟΥΡΗΤΗΡΑ(ΩΝ) ΣΤΗΝ ΟΥΡΟΔΟΧΟ ΚΥΣΤΗ (ΧΕΙΡΟΥΡΓΙΚΗ ΜΕΤΑΦΟΡΑ ΤΟΥ ΟΥΡΗΤΗΡΑ ΣΕ ΔΙΑΦΟΡΕΤΙΚΗ ΘΕΣΗ ΣΤΗΝ ΟΥΡΟΔΟΧΟ ΚΥΣΤΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|89|2866.43|"Αίθουσα Επέμβασης 4"
"X683957.16"|"ΡΟΜΠΟΤΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ· (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|209|2898.26|"Χειρουργείο 3"
"X683957.17"|"ΡΟΜΠΟΤΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ· ΜΕ ΠΥΕΛΙΚΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ ΑΜΦΩ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΩΝ ΤΩΝ ΕΞΩΤΕΡΙΚΩΝ ΛΑΓΟΝΙΩΝ, ΥΠΟΓΑΣΤΡΙΚΩΝ ΚΑΙ ΘΥΡΟΕΙΔΩΝ ΛΕΜΦΑΔΕΝΩΝ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|66|3667.58|"Χειρουργείο 4"
"X683957.18"|"ΡΟΜΠΟΤΙΚΗ,  ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΑΝΑΣΤΟΜΩΣΗ ΤΟΥ ΟΥΡΗΤΗΡΑ ΜΕ ΤΟ ΣΙΓΜΟΕΙΔΕΣ Ή ΟΥΡΗΤΗΡΟΔΕΡΜΑΤΙΚΕΣ ΜΕΤΑΜΟΣΧΕΥΣΕΙΣ·"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|46|4227.08|"Αίθουσα Επέμβασης 1"
"X683957.19"|"ΡΟΜΠΟΤΙΚΗ,  ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΑΝΑΣΤΟΜΩΣΗ ΤΟΥ ΟΥΡΗΤΗΡΑ ΜΕ ΤΟ ΣΙΓΜΟΕΙΔΕΣ Ή ΟΥΡΗΤΗΡΟΔΕΡΜΑΤΙΚΕΣ ΜΕΤΑΜΟΣΧΕΥΣΕΙΣ· ΜΕ ΠΥΕΛΙΚΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ ΑΜΦΩ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΩΝ ΤΩΝ ΕΞΩΤΕΡΙΚΩΝ ΛΑΓΟΝΙΩΝ, ΥΠΟΓΑΣΤΡΙΚΩΝ ΚΑΙ ΘΥΡΟΕΙΔΩΝ ΛΕΜΦΑΔΕΝΩΝ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|241|347.47|"Αίθουσα Επέμβασης 1"
"X683957.20"|"ΡΟΜΠΟΤΙΚΗ,  ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΣΩΛΗΝΑ ΟΥΡΗΤΗΡΑ-ΕΙΛΕΟΥ Ή ΣΙΓΜΟΕΙΔΟΥΣ ΟΥΡΟΔΟΧΟΥ ΚΥΣΤΗΣ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΑΝΑΣΤΟΜΩΣΗΣ ΕΝΤΕΡΟΥ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|166|4366.91|"Χειρουργείο 1"
"X683957.21"|"ΡΟΜΠΟΤΙΚΗ,  ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΣΩΛΗΝΑ ΟΥΡΗΤΗΡΑ-ΕΙΛΕΟΥ Ή ΣΙΓΜΟΕΙΔΟΥΣ ΟΥΡΟΔΟΧΟΥ ΚΥΣΤΗΣ, ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΑΝΑΣΤΟΜΩΣΗΣ ΕΝΤΕΡΟΥ· ΜΕ ΠΥΕΛΙΚΗ ΛΕΜΦΑΔΕΝΕΚΤΟΜΗ ΑΜΦΩ,  ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΩΝ ΤΩΝ ΕΞΩΤΕΡΙΚΩΝ ΛΑΓΟΝΙΩΝ, ΥΠΟΓΑΣΤΡΙΚΩΝ ΚΑΙ ΘΥΡΕΟΕΙΔΩΝ ΛΕΜΦΑΔΕΝΩΝ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|276|4388.34|"Αίθουσα Επέμβασης 2"
"X683957.22"|"ΡΟΜΠΟΤΙΚΗ, ΧΕΙΡΟΥΡΓΙΚΗ·ΚΥΣΤΕΚΤΟΜΗ, ΠΛΗΡΗΣ, ΜΕ ΕΓΚΡΑΤΗ EKTROPH, ΟΠΟΙΑΔΗΠΟΤΕ ΑΝΟΙΧΤΗ ΤΕΧΝΙΚΗ, ΜΕ ΧΡΗΣΗ ΟΠΟΙΟΥΔΗΠΟΤΕ ΤΜΗΜΑΤΟΣ ΤΟΥ ΛΕΠΤΟΥ ΚΑΙ/Η ΠΑΧΕΩΣ ΕΝΤΕΡΟΥ ΓΙΑ ΚΑΤΑΣΚΕΥΗ ΝΕΟΚΥΣΤΗΣ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|114|4887.9|"Χειρουργείο 4"
"X683959"|"ΚΥΣΤΕΟΟΥΡΗΘΡΟΣΚΟΠΗΣΗ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|262|1312.61|"Χειρουργείο 3"
"X683961"|"ΚΥΣΤΕΟΟΥΡΗΘΡΟΣΚΟΠΗΣΗ ΜΕ ΚΑΤΑΙΟΝΙΣΜΟ ΚΑΙ ΕΚΚΕΝΩΣΗ ΠΟΛΛΑΠΛΩΝ ΑΠΟΦΡΑΚΤΙΚΩΝ ΘΡΟΜΒΩΝ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|296|330.35|"Χειρουργείο 4"
"X683969"|"ΚΥΣΤΕΟΟΥΡΗΘΡΟΣΚΟΠΗΣΗ, ΕΝΣΤΑΛΑΞΗ, Ή ΟΥΡΗΤΗΡΟΠΥΕΛΟΓΡΑΦΙΑ, ΑΝΕΥ ΑΚΤΙΝΟΛΟΓΙΚΗΣ ΥΠΗΡΕΣΙΑΣ, (ΜΕ ΑΚΤΙΝΟΛΟΓΙΚΗ ΥΠΗΡΕΣΙΑ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|272|2868.01|"Χειρουργείο 5"
"X683973"|"ΚΥΣΤΕΟΟΥΡΗΘΡΟΣΚΟΠΗΣΗ, ΕΝΣΤΑΛΑΞΗ, Ή ΟΥΡΗΤΗΡΟΠΥΕΛΟΓΡΑΦΙΑ, ΜΕ ΑΚΤΙΝΟΛΟΓΙΚΗ ΥΠΗΡΕΣΙΑ, ΜΕ ΒΙΟΨΙΑ ΒΟΥΡΤΣΙΣΜΑΤΟΣ ΤΟΥ ΟΥΡΗΤΗΡΑ Η/ΚΑΙ ΤΗΣ ΝΕΦΡΙΚΗΣ ΠΥΕΛΟΥ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|136|4529.21|"Αίθουσα Επέμβασης 5"
"X683979"|"ΑΝΕΝΕΡΓΟΣ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|160|2704.59|"Χειρουργείο 3"
"X684367"|"ΚΥΣΤΕΟΟΥΡΗΘΡΟΣΚΟΠΗΣΗ, ΜΕ ΒΙΟΨΙΑ(ΕΣ)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|205|3982.5|"Αίθουσα Επέμβασης 1"
"X684387"|"ΑΝΕΝΕΡΓΟΣ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|60|675.73|"Αίθουσα Επέμβασης 1"
"X684407"|"ΚΥΣΤΕΟΟΥΡΗΘΡΟΣΚΟΠΗΣΗ, ΜΕ ΗΛΕΚΤΡΟΘΕΡΜΟΚΑΥΤΗΡΙΑΣΗ (ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΚΡΥΟΧΕΙΡΟΥΡΓΙΚΗΣ Ή ΧΕΙΡΟΥΡΓΙΚΗΣ ΜΕ ΛΕΙΖΕΡ Ή ΑΝΤΙΜΕΤΩΠΙΣΗ ΜΙΚΡΟΤΕΡΩΝ ΒΛΑΒΩΝ (ΛΙΓΟΤΕΡΟ ΑΠΟ 0,5 CM) ΜΕ Η ΧΩΡΙΣ ΒΙΟΨΙΑ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|43|4134.06|"Χειρουργείο 1"
"X684427"|"ΚΥΣΤΕΟΟΥΡΗΘΡΟΣΚΟΠΗΣΗ, ΜΕ ΗΛΕΚΤΡΟΘΕΡΜΟΚΑΥΤΗΡΙΑΣΗ (ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΚΡΥΟΧΕΙΡΟΥΡΓΙΚΗΣ Ή ΧΕΙΡΟΥΡΓΙΚΗΣ ΜΕ ΛΕΙΖΕΡ Ή/ΚΑΙ ΕΚΤΟΜΗ ΜΙΚΡΩΝ ΟΓΚΩΝ ΤΗΣ ΟΥΡΟΔΟΧΟΥ ΚΥΣΤΗΣ (0,5 ΕΩΣ 2,0 CM)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|179|2193.87|"Αίθουσα Επέμβασης 5"
"X684429"|"ΚΥΣΤΕΟΟΥΡΗΘΡΟΣΚΟΠΗΣΗ, ΜΕ ΗΛΕΚΤΡΟΘΕΡΜΟΚΑΥΤΗΡΙΑΣΗ (ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΚΡΥΟΧΕΙΡΟΥΡΓΙΚΗΣ Ή ΧΕΙΡΟΥΡΓΙΚΗΣ ΜΕ ΛΕΙΖΕΡ Ή/ΚΑΙ ΕΚΤΟΜΗ ΜΕΣΑΙΩΝ ΟΓΚΩΝ ΤΗΣ ΟΥΡΟΔΟΧΟΥ ΚΥΣΤΗΣ (2,0 ΕΩΣ 5,0 CM)"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|23|986.29|"Αίθουσα Επέμβασης 1"
"X684439"|"ΚΥΣΤΕΟΟΥΡΗΘΡΟΣΚΟΠΗΣΗ, ΜΕ ΗΛΕΚΤΡΟΘΕΡΜΟΚΑΥΤΗΡΙΑΣΗ (ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΗΣ ΤΗΣ ΚΡΥΟΧΕΙΡΟΥΡΓΙΚΗΣ Ή ΧΕΙΡΟΥΡΓΙΚΗΣ ΜΕ ΛΕΙΖΕΡ Ή/ΚΑΙ ΕΚΤΟΜΗ ΜΕΓΑΛΩΝ ΟΓΚΩΝ ΤΗΣ ΟΥΡΟΔΟΧΟΥ ΚΥΣΤΗΣ"|"ΠΡΑΞΕΙΣ ΧΕΙΡΟΥΡΓΙΚΕΣ – ΕΠΕΜΒΑΤΙΚΕΣ – ΕΝΔΟΣΚΟΠΙΚΕΣ"|124|4950.2|"Χειρουργείο 1"
